timestep	potential_energy	temperature
19250000	2415558.25	1.003105998
19300000	2415617.75	1.003846288
19350000	2415629.5	1.009139657
19400000	2415601	1.010703206
19450000	2415676.5	0.9966554642
19500000	2415680	1.000301361
19550000	2415635	1.017712951
19600000	2415586.75	1.006861329
19650000	2415544	1.012269974
19700000	2415545.75	1.001624346
19750000	2415438.5	1.011042595
19800000	2415498.5	0.9996048808
19850000	2415441	1.004936934
19900000	2415356	1.016424298
19950000	2415279	1.019649982
20000000	2415250	1.009836674
20050000	2415201.5	1.001515985
20100000	2415139	0.9995855689
20150000	2415169.5	0.9881168008
20200000	2415140	1.000761986
20250000	2415197	0.9960569143
20300000	2415140.75	0.994553864
20350000	2415141.25	0.9930590391
20400000	2415010	1.000634193
20450000	2415013.5	0.9958010912
20500000	2414977.5	0.9974344373
20550000	2414943	1.000040174
20600000	2414973.5	0.9876230955
20650000	2415016.75	1.002284527
20700000	2415005	1.002843976
20750000	2415043	1.008410931
20800000	2415023	1.001587987
20850000	2414957	1.013560772
20900000	2414888.25	1.016599059
20950000	2414939.75	1.002228498
21000000	2414906.5	1.008806467
21050000	2414967.25	1.005719662
21100000	2414879.75	1.011671662
21150000	2414823.75	1.002928734
21200000	2414736.25	1.008035302
21250000	2414769	1.004753709
21300000	2414793	0.9927531481
21350000	2414821.25	0.9838837385
21400000	2414722.5	1.005500793
21450000	2414783	0.9918342233
21500000	2414712.25	0.991957128
21550000	2414675	0.9916630983
21600000	2414651.5	0.9924641848
21650000	2414582.75	0.999006629
21700000	2414643	0.9962709546
21750000	2414668.25	0.9956165552
21800000	2414594	0.9993675947
21850000	2414638.75	0.9918192029
21900000	2414525	0.9893243313
21950000	2414528.25	0.9919233918
22000000	2414564.25	0.9868295789
22050000	2414576	0.996306181
22100000	2414677	0.9940971136
22150000	2414536	1.003673911
22200000	2414561	0.993745327
22250000	2414471.75	1.001600623
22300000	2414513.5	1.002125859
22350000	2414447	1.00533855
22400000	2414527.75	0.9997007847
22450000	2414538.25	1.006323218
22500000	2414511	1.00792551
22550000	2414450	1.00104475
22600000	2414492	0.9948559403
22650000	2414456.25	1.007931709
22700000	2414420	1.003417015
22750000	2414485.5	0.987003088
22800000	2414492	0.987719655
22850000	2414443	0.9986431599
22900000	2414425	1.014236569
22950000	2414418.25	1.016008377
23000000	2414500.5	1.005432844
23050000	2414500.5	0.9928808808
23100000	2414522	1.007076859
23150000	2414589.75	1.007022977
23200000	2414613.5	0.9998268485
23250000	2414611.25	1.007132053
23300000	2414660.5	1.013435841
23350000	2414646.75	1.006109834
23400000	2414590	1.011984229
23450000	2414689	1.009624839
23500000	2414743	0.9996492863
23550000	2414702	1.010481
23600000	2414750.25	1.006944895
23650000	2414695.25	0.9977684021
23700000	2414664	0.9962503314
23750000	2414667.25	0.9933846593
23800000	2414627	0.9951763749
23850000	2414598.5	1.01000011
23900000	2414578.5	1.013469458
23950000	2414630.25	1.009329081
24000000	2414630	0.9974033833
24050000	2414628.5	0.9942443371
24100000	2414656	0.9960954785
24150000	2414587.75	0.9934776425
24200000	2414541.25	1.007934332
24250000	2414578.5	1.007107496
24300000	2414528.25	1.022849441
24350000	2414495.25	1.024731636
24400000	2414507	1.019130945
24450000	2414613	1.020623446
24500000	2414738.75	0.9992796183
24550000	2414674	0.999162674
24600000	2414578	1.014988542
24650000	2414565.5	1.011955619
24700000	2414589.5	1.004761219
24750000	2414502	1.011623263
24800000	2414421.5	1.015131474
24850000	2414338.5	1.013202786
24900000	2414291	1.003539085
24950000	2414310.5	1.001982689
25000000	2414247.25	1.002865911
25050000	2414334.25	1.012979746
25100000	2414363.75	1.007814407
25150000	2414319.75	1.004644156
25200000	2414365.25	0.9982703924
25250000	2414305	1.007175207
25300000	2414206	1.016625166
25350000	2414259	1.001698375
25400000	2414363.5	1.000744343
25450000	2414325.25	1.01203227
25500000	2414316	1.009926081
25550000	2414224.5	1.006340623
25600000	2414093	1.009271383
25650000	2414191.5	1.000873566
25700000	2414038.5	1.02256763
25750000	2414119	0.995189786
25800000	2414078.75	0.9983215332
25850000	2414077.5	1.00102973
25900000	2413959.25	1.016644835
25950000	2413970	1.015840292
26000000	2413922.25	1.017225146
26050000	2413948.5	1.016218662
26100000	2413881	1.014074922
26150000	2413932	0.9973908067
26200000	2414053	0.9874665141
26250000	2413995	0.9951754212
26300000	2413926.25	0.992294848
26350000	2413953.25	0.9933973551
26400000	2413955	0.9876669645
26450000	2413982	0.9872130156
26500000	2413927	0.9905064106
26550000	2413981.25	0.995473206
26600000	2413983.25	0.992420733
26650000	2413932.75	1.000135303
26700000	2413974.5	0.9913910627
26750000	2413849.5	1.012457371
26800000	2413993.25	0.9924551249
26850000	2413999	0.9914788008
26900000	2413957.25	1.010436058
26950000	2414005	1.00205338
27000000	2413984.25	0.9995533824
27050000	2413873	1.000996709
27100000	2413837.25	1.009205461
27150000	2413892	1.006911635
27200000	2413833	1.004083157
27250000	2413836.5	1.005003214
27300000	2413767.5	1.010883808
27350000	2413766.5	1.00796473
27400000	2413816	0.9999347925
27450000	2413874	0.9887697697
27500000	2413835	0.9989888668
27550000	2413925	0.9985410571
27600000	2413786	1.01589179
27650000	2413732.25	1.008872509
27700000	2413811	0.9934440851
27750000	2413749.5	0.9894384742
27800000	2413617.75	0.9994800687
27850000	2413611.25	1.003656864
27900000	2413715	1.003893495
27950000	2413608.5	1.007120132
28000000	2413626	0.9961677194
28050000	2413612.5	0.9976047873
28100000	2413657.5	0.9902562499
28150000	2413571.75	0.9904677272
28200000	2413533.75	1.000166416
28250000	2413556	1.000701904
28300000	2413551.5	0.9897301793
28350000	2413621.5	0.983697176
28400000	2413599.5	0.9809014797
28450000	2413527.75	0.995090127
28500000	2413498.5	0.9927771688
28550000	2413506	0.9792849422
28600000	2413646.5	0.978777945
28650000	2413544.5	0.9941162467
28700000	2413676.75	0.9862072468
28750000	2413698.25	0.989902854
28800000	2413596.5	0.9950294495
28850000	2413609	0.9995788336
28900000	2413607	0.9942436814
28950000	2413733.25	0.9877194166
29000000	2413625	1.00627315
29050000	2413671	1.011241913
29100000	2413717.25	1.009925723
29150000	2413664.5	0.9985345006
29200000	2413694.25	0.9916031361
29250000	2413634	0.9983665943
29300000	2413548.5	0.9954869747
29350000	2413462.75	0.9890751839
29400000	2413455	0.9910961986
29450000	2413561	0.9846460819
29500000	2413527	0.9865130782
29550000	2413504	0.9938993454
29600000	2413563	0.9888602495
29650000	2413607.75	0.9822697639
29700000	2413545.5	1.001935005
29750000	2413579	0.9931437373
29800000	2413578	0.9943864942
29850000	2413451.75	1.007201552
29900000	2413580.5	0.9926234484
29950000	2413555.5	0.9909263253
30000000	2413615.5	0.9862016439
30050000	2413525.5	1.005679607
30100000	2413574	1.0131042
30150000	2413649.75	1.015204906
30200000	2413692.75	1.002000093
30250000	2413622.75	1.008595824
30300000	2413663.25	1.003819585
30350000	2413718.25	0.9988213181
30400000	2413717.75	1.005424738
30450000	2413738.5	1.005146027
30500000	2413762.25	1.010093808
